Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out1_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
323,323,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
324,324,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
325,325,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
326,326,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
327,327,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
328,328,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
329,329,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
330,330,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
331,331,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
332,332,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
333,333,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
334,334,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
335,335,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
336,336,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
337,337,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
338,338,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
339,339,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
340,340,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
341,341,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
342,342,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
343,343,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
344,344,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
345,345,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
346,346,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
347,347,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
348,348,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
349,349,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
350,350,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
351,351,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
352,352,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
353,353,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
354,354,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
355,355,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
356,356,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
357,357,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
358,358,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
359,359,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
360,360,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
361,361,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
362,362,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
363,363,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
364,364,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
365,365,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
366,366,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
367,367,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
368,368,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
369,369,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
370,370,0,0,000000000000000000000000110010000000000000000000000000001100100000000000000000000000000011001000
371,371,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
372,372,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
373,373,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
374,374,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
375,375,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
376,376,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
377,377,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
378,378,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
379,379,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
380,380,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
381,381,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
382,382,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
383,383,0,0,000000000000000000000000111100100000000000000000000000001111001000000000000000000000000011110010
384,384,0,0,000000000000000000000000110010000000000000000000000000001100100000000000000000000000000011001000
385,385,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
386,386,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
387,387,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
388,388,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
389,389,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
390,390,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
391,391,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
392,392,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
393,393,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
394,394,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
395,395,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
396,396,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
397,397,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
398,398,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
399,399,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
400,400,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
401,401,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
402,402,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
403,403,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
404,404,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
405,405,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
406,406,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
407,407,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
408,408,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
409,409,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
410,410,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
411,411,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
412,412,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
413,413,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
